Flag - Credit Pull ,Flag - App Started,Flag - App Complete,Flag - Loan,Zip Code Short,LIEN1FINANCELOANAMOUNT
0,0,0,0,29944,158083
0,0,0,0,59853,205733.333333333
0,0,0,0,94116,458345.571428571
0,0,0,0,87001,332764.833333333
0,0,0,0,75402,198528.494252874
0,0,0,0,91016,433256.243243243
0,0,0,0,72117,176521.626666667
0,0,0,0,19055,193916.683333333
0,0,0,0,80514,327507.833333333
0,0,0,0,16827,245299
0,0,0,0,53121,226040.784722222
0,0,0,0,43016,249210.276785714
0,0,0,0,48623,213280.306930693
0,0,0,0,15478,191127
0,0,0,0,37363,231913.255131965
0,0,0,0,60435,187912.574380165
0,0,0,0,74037,213461.608108108
0,0,0,0,80219,282652.647058824
0,0,0,0,03810,248369.8
0,0,0,0,38063,181212.647058824
0,0,0,0,51534,211632.357142857
0,0,0,0,77017,184355.555555556
0,0,0,0,37811,170939
0,0,0,0,97136,185085
0,0,0,0,92036,309247.2
0,0,0,0,04677,237789
0,0,0,0,51239,161200
0,0,0,0,60406,179743.138888889
0,0,0,0,48610,210820
0,0,0,0,33168,235910.751633987
0,0,0,0,04097,252766.571428571
0,0,0,0,19066,347096
0,0,0,0,93430,303000
0,0,0,0,92708,437872.626506024
0,0,0,0,03582,171337.5
0,0,0,0,22815,201958.178571429
0,0,0,0,43025,197679.666666667
0,0,0,0,37350,328473.333333333
0,0,0,0,54407,219718.454545455
0,0,0,0,20772,316549.928191489
0,0,0,0,75431,199061
0,0,0,0,03823,312559.2
0,0,0,0,32250,290938.095744681
0,0,0,0,77024,482721.875
0,0,0,0,59860,227396.565217391
0,0,0,0,50132,216000
0,0,0,0,71104,187956.137931034
0,0,0,0,06482,317991.382608696
0,0,0,0,18453,163939
0,0,0,0,32922,178742.923076923
0,0,0,0,23181,216731.701754386
0,0,0,0,48861,166549.166666667
0,0,0,0,37080,231793.580645161
0,0,0,0,29682,243138.75
0,0,0,0,17922,197747.142857143
0,0,0,0,54104,250750
0,0,0,0,62510,217600
0,0,0,0,60608,308775.277777778
0,1,0,0,19808,247926
0,0,0,0,48313,190651.771966527
0,0,0,0,43526,177896.6
1,1,1,1,19934,195395
0,0,0,0,32180,219377.555555556
0,0,0,0,21644,195004
0,0,0,0,45406,182631
0,0,0,0,92506,328975.361538462
0,0,0,0,20903,331338.125
0,0,0,0,29051,163810.666666667
0,0,0,0,61530,234095.470588235
0,0,0,0,73012,212850.884126984
0,0,0,0,38553,271085.2
0,0,0,0,87531,
0,0,0,0,76112,186108.485074627
0,0,0,0,06752,273790
0,0,0,0,72858,216737.25
0,0,0,0,51004,259000
0,0,0,0,85629,207017.946540881
0,0,0,0,23923,221578.75
0,0,0,0,45879,159000
0,0,0,0,22664,198907.314814815
0,0,0,0,04347,205863
0,0,0,0,52729,172000
0,0,0,0,19565,205836.25
0,0,0,0,36266,180014
0,0,0,0,20164,327491.603846154
0,0,0,0,72732,225135.352941176
0,0,0,0,53704,214250.087719298
0,0,0,0,32446,195284
0,0,0,0,48006,193204.787878788
0,0,0,0,77632,193527.845454545
0,0,0,0,06447,250038.084745763
0,0,0,0,29449,265781.5
0,0,0,0,32839,197940.723214286
0,0,0,0,76207,227750.793814433
0,0,0,0,33073,300116.17
0,0,0,0,44854,191468
0,0,0,0,68405,
0,0,0,0,95306,359624
0,0,0,0,75227,206288.84
0,0,0,0,04681,207257.333333333
0,0,0,0,54963,214814.851851852
0,0,0,0,62444,507538.5
0,0,0,0,22730,233900
0,1,0,0,48827,163000
0,0,0,0,60051,215062.561538462
0,0,0,0,32607,213192.578125
0,0,0,0,29105,165025.5
0,0,0,0,45381,187282.6
0,0,0,0,16731,150000
0,0,0,0,94572,413867.02
0,0,0,0,52170,150000
0,0,0,0,73098,198236.2
0,0,0,0,06606,198707.86163522
1,1,0,0,60639,152625
0,0,0,0,04961,228123
0,0,0,0,62349,163391.5
0,0,0,0,17304,196024.6
0,0,0,0,21710,350334.328358209
0,0,0,0,53545,212403.656862745
0,0,0,0,90047,381162.461538462
0,0,0,0,97381,217590.1875
0,0,0,0,52041,208738
0,0,0,0,91390,469058.742574257
0,0,0,0,73077,198909.733333333
0,0,0,0,32736,225182.597938144
0,0,0,0,43543,179239
0,0,0,0,23234,196240.536507937
0,0,0,0,44685,216604.752136752
0,0,0,0,76177,238972.957943925
0,0,0,0,78642,245998.938271605
1,1,1,1,76087,187500
0,0,0,0,35951,182061.035714286
0,0,0,0,95076,420500.759259259
0,0,0,0,92563,340908.892367906
0,0,0,0,50454,180000
0,0,0,0,75089,231508.054474708
0,0,0,0,97463,178963.857142857
0,0,0,0,35223,214200.222222222
0,0,0,0,62278,223116.05
0,0,0,0,60160,201563.278688525
0,0,0,0,17538,216004.75
0,0,0,0,44056,215668.567164179
0,0,0,0,23898,246842.826086957
0,0,0,0,96056,247252
0,0,0,0,70057,226269.375
0,0,0,0,71462,145300
0,0,0,0,22601,218691.513368984
0,0,0,0,36203,185643.227272727
0,0,0,0,03269,232401.148148148
0,0,0,0,95428,305333.666666667
0,0,0,0,54940,225074.727272727
0,0,0,0,77611,182121.74025974
0,0,0,0,33050,317480.925
0,0,0,0,32465,187204.333333333
0,0,0,0,04071,222437.096774194
0,0,0,0,62626,222848.777777778
0,0,0,0,74631,179531.125
0,0,0,0,60941,201780
0,0,0,0,44408,190134.357142857
0,0,0,0,94710,330000
0,0,0,0,20147,359373.934027778
0,0,0,0,85212,271671.426890756
1,1,1,1,37398,143668
0,0,0,0,48025,280511.51754386
0,0,0,0,20794,321164.65408805
0,0,0,0,50707,199033
0,0,0,0,43610,183612
0,0,0,0,79124,232732.958333333
0,0,0,0,44305,165362
0,0,0,0,24472,214133.333333333
1,1,1,1,87124,214030.5
0,0,0,0,61606,175319.428571429
0,0,0,0,93205,213268.5
0,0,0,0,75204,286453.166666667
0,0,0,0,49410,192750
0,0,0,0,92630,461813.76984127
0,0,0,0,18914,269242.615384615
0,0,0,0,38059,192254.230769231
0,0,0,0,85323,217095.650943396
0,0,0,0,29485,207008.444264943
0,0,0,0,95519,252757.943396226
0,0,0,0,95966,221270.711111111
0,0,0,0,68517,
0,0,0,0,75847,158042
0,0,0,0,52223,340630
0,0,0,0,34474,208018.463414634
0,0,0,0,32259,275416.475095785
1,1,1,0,78009,417000
0,0,0,0,54871,183697.5
0,0,0,0,86303,276672.507692308
0,0,0,0,17057,181298.166666667
0,0,0,0,45601,205499.342857143
0,0,0,0,80223,285501.111111111
0,1,0,0,20164,216000
0,0,0,0,15442,195718.25
0,0,0,0,79015,216365.524271845
1,1,1,0,79331,155138
0,0,0,0,92701,430076.804878049
0,0,0,0,33161,267613.454054054
0,0,0,0,97601,200403.684210526
0,0,0,0,23188,264684.825153374
0,0,0,0,94621,363698.811965812
0,0,0,0,48619,
1,1,1,0,78704,343000
0,0,0,0,54303,174012.101694915
0,0,0,0,29388,203256.76056338
0,0,0,0,44234,245348.75
0,0,0,0,29924,158619.2
0,0,0,0,60302,364392.31
0,0,0,0,48114,237200.599078341
0,0,0,0,23056,163975
0,0,0,0,03455,217077.75
0,0,0,0,50636,228550
0,0,0,0,70538,175757
1,1,1,0,19446,184500
0,0,0,0,37359,187605.333333333
0,0,0,0,80951,291917
0,0,0,0,75438,164671
0,0,0,0,60143,250428.173076923
0,0,0,0,45440,189214.218181818
0,0,0,0,37615,224681.814814815
0,0,0,0,37118,265943.5
1,1,1,0,33709,187974
0,0,0,0,73054,197862.722222222
0,0,0,0,48827,190144.653846154
0,0,0,0,68756,
0,0,0,0,06019,272235.594594595
0,0,0,0,33852,202057.866666667
0,0,0,0,53589,231592.889867841
0,0,0,0,16623,231000
0,0,0,0,48458,175727.681818182
1,1,1,1,34116,332000
0,0,0,0,43560,220568.264957265
0,0,0,0,71292,213069.62962963
0,0,0,0,35972,198943
0,0,0,0,95758,333434.299820467
0,0,0,0,95832,248751.474576271
0,0,0,0,33035,234742.851851852
0,0,0,0,72774,187556.48
0,0,0,0,60924,164416
0,0,0,0,92655,377643.25
0,0,0,0,22948,173422.666666667
0,0,0,0,29302,231785.2
0,0,0,0,23102,281255.352941176
0,0,0,0,35115,181511.704545455
0,0,0,0,97058,203912.48
0,0,0,0,48040,180225.369230769
0,0,0,0,95340,230695.21888412
0,0,0,0,90240,465379.794520548
0,0,0,0,92086,236045.8
0,0,0,0,06401,205822.040540541
0,0,0,0,54484,193715.318181818
0,0,0,0,53191,277069.043478261
0,0,0,0,78574,203159.425531915
0,0,0,0,17103,152000
0,0,0,0,51357,158730
0,0,0,0,74825,237485
0,0,0,0,29601,351035.769230769
0,0,0,0,88061,199079.428571429
0,0,0,0,61812,138539
0,0,0,0,61360,206017.4375
0,0,0,0,62832,181417
0,0,0,0,94904,270166.666666667
0,0,0,0,77377,230847.858823529
0,0,0,0,48390,207022.049751244
0,0,0,0,44663,206084.925925926
0,0,0,0,21719,185696.588235294
0,0,0,0,43804,244481.75
0,0,0,0,92356,193983.642857143
0,0,0,0,75762,215203.211111111
0,0,0,0,19438,257944.490566038
0,0,0,0,33897,218131.385650224
0,0,0,0,15015,216000
0,0,0,0,51654,161782
0,0,0,0,92585,313616.842809365
0,0,0,0,53933,215252.666666667
0,0,0,0,62340,184200
0,0,0,0,59041,220584.888888889
1,1,1,1,23322,167277
0,0,0,0,50261,228198.444444444
0,0,0,0,21014,285062.17721519
0,0,0,0,19335,270545.393258427
0,0,0,0,54754,178966
1,1,1,0,20705,390160
0,0,0,0,23432,313992.5
0,0,0,0,61821,184856.564516129
0,0,0,0,74469,196304.666666667
0,0,0,0,35984,141697
0,0,0,0,85747,205101.113564669
0,0,0,0,03031,281487.130434783
0,0,0,0,75751,198189.15625
0,0,0,0,95670,290833.412037037
0,0,0,0,32130,211012.115384615
0,0,0,0,15026,242666.25
0,0,0,0,77597,190269.5
0,0,0,0,77449,192886.445177246
0,0,0,0,74364,215915
0,0,0,0,38330,179984
0,0,0,0,54767,241271.2
0,0,0,0,43345,273000
0,0,0,0,61353,184685.75
0,0,0,0,91345,441826.684931507
0,0,0,0,50252,221749
0,0,0,0,85194,220131.962962963
0,0,0,0,43837,218802
0,0,0,0,78749,270093.776119403
0,0,0,0,24127,209473.9
0,0,0,0,37030,214725.230769231
1,1,1,0,20736,236060
0,0,0,0,92365,212568
0,0,0,0,77836,218537.625
0,0,0,0,72936,196757.14084507
0,0,0,0,62801,202856.380952381
0,0,0,0,75182,321449.913043478
0,0,0,0,62424,318373.333333333
0,0,0,0,96107,233893.333333333
0,0,0,0,21770,389556.391891892
0,0,0,0,97532,204449.333333333
0,0,0,0,75006,224163.279279279
0,0,0,0,48227,169740.333333333
0,0,0,0,88008,190661.792792793
0,1,0,0,60123,283535
0,0,0,0,43412,219223.071428571
0,0,0,0,50109,215438.958333333
1,1,1,0,78736,222206
0,0,0,0,80211,453357.75
0,0,0,0,17065,204403
0,0,0,0,61008,211485.742424242
0,0,0,0,48126,187018.392
0,0,0,0,32566,224779.867256637
0,0,0,0,81624,283765
0,0,0,0,93306,224183.94813278
0,0,0,0,95226,243650
0,0,0,0,79027,188250
0,0,0,0,95954,222047.137931034
0,0,0,0,52211,241573
0,0,0,0,35073,243386
0,0,0,0,29458,306247
0,0,0,0,60201,391355.877777778
0,0,0,0,24440,173630.071428571
0,0,0,0,20678,315815.910714286
0,0,0,0,75944,178534.666666667
0,0,0,0,48017,188203.052325581
0,0,0,0,04043,244548.323232323
0,0,0,0,92602,436102.571428571
0,0,0,0,97702,254646.068965517
1,1,1,1,44319,155200
0,0,0,0,15541,193500
0,0,0,0,50038,155433.5
0,0,0,0,53715,223722.681818182
0,0,0,0,20175,353501.876470588
0,0,0,0,53018,342095.620689655
0,0,0,0,75236,228599.40625
0,0,0,0,24293,177781.071428571
0,0,0,0,32828,242679.171052632
0,0,0,0,22560,197699.607843137
0,0,0,0,95317,240862.5
0,0,0,0,33062,316127.676470588
1,1,0,0,34653,249795
0,0,0,0,21701,282927.119544592
0,1,0,0,53598,329900
0,0,0,0,37716,205260.288659794
0,0,0,0,23866,212096.4
0,0,0,0,53554,184000
1,1,1,1,85742,201400
0,0,0,0,52161,157000
0,0,0,0,79357,151701
0,0,0,0,59754,355000
0,0,0,0,17315,197436.22
0,0,0,0,72562,276668.333333333
0,0,0,0,36323,174119
0,0,0,0,34736,223873.98065764
0,0,0,0,75077,252980.110552764
0,0,0,0,94563,417680
1,1,1,1,71913,232000
0,0,0,0,23314,292293.513333333
0,0,0,0,50574,224925
0,0,0,0,90056,497226.538461538
0,0,0,0,49663,154368.666666667
0,0,0,0,18015,203290.04
0,0,0,0,73089,214890.033783784
0,0,0,0,62286,180824.5
0,0,0,0,60040,373934.857142857
0,0,0,0,60033,198062.085714286
0,0,0,0,48225,160414.3
0,0,0,0,32168,214372.594871795
0,0,0,0,75709,228455.555555556
0,0,0,0,17814,190000
0,0,0,0,17366,204066.9
0,0,0,0,85012,250372.571428571
0,0,0,0,62987,159500
0,0,0,0,44608,211885
0,0,0,0,43410,182616.142857143
0,0,0,0,97530,246682.5
0,0,0,0,45891,222388.444444444
0,0,0,0,35802,185414.225352113
0,0,0,0,33483,350032.363636364
0,0,0,0,62859,194216.666666667
0,0,0,0,33922,222854.047619048
0,0,0,0,94510,392259.294117647
0,0,0,0,36350,171901.8
0,0,0,0,18066,217304.6
0,0,0,0,22181,378907.125
0,0,0,0,95628,339365.529801324
0,0,0,0,90025,224500
0,0,0,0,95125,445989.9
0,0,0,0,38368,174280
0,0,0,0,53527,251842.262135922
0,0,0,0,80112,357051.142857143
0,0,0,0,19453,146006
0,0,0,0,44105,191984.2
0,0,0,0,73438,203215.75
1,1,1,0,29681,244000
0,0,0,0,48739,162316
0,0,0,0,44866,235653
0,0,0,0,95334,248284.214285714
0,0,0,0,06378,353796.5625
0,0,0,0,06475,306116.85106383
1,1,1,1,92102,223000
1,1,0,0,37411,172923
0,0,0,0,23176,174769.555555556
0,0,0,0,29376,177874.847826087
0,0,0,0,85203,243073.788546255
0,0,0,0,20785,243925.167676768
0,0,0,0,49401,208919.541284404
0,0,0,0,48034,212856.704225352
0,0,0,0,03278,225286.722222222
0,0,0,0,75215,220540.1
0,0,0,0,91601,533470
0,0,0,0,60950,201854.742574257
0,0,0,0,20677,364088.448275862
0,0,0,0,78953,250381
0,0,0,0,23084,219360.766666667
0,0,0,0,34275,267119.792079208
0,0,0,0,35640,183352.52293578
0,0,0,0,95415,325600
0,0,0,0,60503,216688.891304348
0,0,0,0,15243,210965.693548387
0,0,0,0,68316,
0,0,0,0,53017,247466.84
0,0,0,0,06354,195935.75
0,0,0,0,32827,292691.53125
0,0,0,0,18929,328258.222222222
0,0,0,0,79119,207656.219298246
0,0,0,0,68864,
0,0,0,0,15931,247918
0,0,0,0,70339,210674.285714286
0,1,0,0,60411,142373
0,0,0,0,78221,186436.35
0,0,0,0,80422,342530.5
0,0,0,0,71001,200336.666666667
0,0,0,0,93535,247541.474735605
0,0,0,0,93238,245471
0,0,0,0,03254,253759.285714286
0,0,0,0,33760,212617.406779661
0,0,0,0,70005,247086.71641791
1,1,1,1,59105,176540
0,0,0,0,78610,232341.837037037
0,0,0,0,16652,190870.954545455
0,0,0,0,73025,262958.173333333
0,0,0,0,77510,203138.010869565
0,0,0,0,33351,246786.426373626
0,0,0,0,33823,203135.598726115
0,0,0,0,36251,207887
0,0,0,0,87506,307706.088888889
0,0,0,0,44709,212018.46875
0,0,0,0,44004,189559.636363636
0,0,0,0,62958,268865.666666667
0,0,0,0,21673,248176.488372093
0,0,0,0,48429,178876.125
0,0,0,0,06068,326924.285714286
0,0,0,0,80013,332265.121212121
0,0,0,0,32764,221112.066666667
0,0,0,0,35903,206483
0,0,0,0,73728,225834
0,0,0,0,97431,251322.666666667
0,0,0,0,37664,197606.806818182
0,0,0,0,51033,228937
1,1,1,1,70726,157102
0,1,0,0,95136,150000
0,0,0,0,45431,190157
0,0,0,0,17267,218600
0,0,0,0,48324,240745.585
0,0,0,0,71430,160700
0,0,0,0,93609,220879.526315789
0,0,0,0,15057,254894.347826087
0,0,0,0,43334,232550
0,0,0,0,50223,320000
0,0,0,0,32141,192808.411111111
0,0,0,0,04555,225333.857142857
0,0,0,0,90701,395392.727272727
0,0,0,0,29643,241614.214285714
0,0,0,0,94539,377706.7
0,0,0,0,97214,516961.5
0,0,0,0,78738,413807.115942029
0,0,0,0,44621,209549.166666667
0,0,0,0,62870,202500
0,0,0,0,37692,204594.727272727
0,0,0,0,61850,161000
0,0,0,0,19805,190886.970684039
0,0,0,0,72947,183056.333333333
0,0,0,0,38341,199150.857142857
0,0,0,0,23354,229191.5
1,1,1,0,93312,243750
0,0,0,0,06084,229687.24
0,0,0,0,95116,467461.113636364
0,0,0,0,04930,220187.5
0,1,0,0,95709,183222
0,0,0,0,18055,188056.304347826
0,0,0,0,85021,234485.431034483
0,0,0,0,73117,138496
0,0,0,0,37185,191511.277777778
0,0,0,0,53219,164150.092307692
0,0,0,0,50239,169540
0,0,0,0,94523,477770.056338028
0,0,0,0,48216,235647.6
0,0,0,0,90016,478134.15
0,0,0,0,93036,418327.503816794
0,0,0,0,80121,385634.555555556
0,0,0,0,76017,206886.197478992
0,0,0,0,32656,197281.257575758
0,0,0,0,38456,197645.888888889
0,0,0,0,77422,199470.03030303
0,0,0,0,24641,195948.333333333
0,0,0,0,54001,210766.717948718
0,0,0,0,19460,252452
0,0,0,0,38588,177425
0,0,0,0,29154,176912.881481481
0,0,0,0,59714,261981.486055777
0,0,0,0,44136,200681.4
0,0,0,0,45503,210562.317073171
0,0,0,0,24092,215044.571428571
0,0,0,0,68118,
0,0,0,0,86001,269728.41
1,1,1,1,34758,217500
0,0,0,0,91423,492687.5
0,0,0,0,97503,204565.171428571
0,0,0,0,78722,313281.2
0,0,0,0,75147,183443.227272727
0,0,0,0,29729,242552.5
0,0,0,0,23224,165598.368421053
0,0,0,0,17889,231731
1,1,1,0,20120,344533
0,0,0,0,44046,180000
0,0,0,0,95066,455336.666666667
0,0,0,0,21631,199390.103448276
0,0,0,0,33313,231008.244224422
0,0,0,0,79915,240071
0,0,0,0,23888,182418.25
0,0,0,0,73067,187787.25
0,0,0,0,62565,200382.8125
0,0,0,0,71472,179134
0,0,0,0,22611,323521.576923077
0,0,0,0,61545,213388.5
0,0,0,0,62268,214999
0,0,0,0,68765,
0,0,0,0,70047,231860.573170732
0,0,0,0,68068,
0,0,0,0,19510,188231.428571429
0,0,0,0,17225,212601
0,0,0,0,32726,195319.869047619
0,0,0,0,78652,259791.71875
0,0,0,0,34606,180357.892473118
0,0,0,0,77381,256588.690265487
0,0,0,0,87544,289817.166666667
0,0,0,0,77539,204018.161931818
0,0,0,0,32693,188624.290322581
0,0,0,0,21784,314647.31281198
0,0,0,0,74966,188935.928571429
0,0,0,0,18643,182811.2
0,0,0,0,19904,207864.475609756
0,0,0,0,44720,209171.485074627
0,0,0,0,43947,183150.666666667
0,0,0,0,45867,219975
0,1,0,0,29650,256000
0,0,0,0,36575,186111.886363636
0,0,0,0,79501,159021.25
0,0,0,0,04287,225471.769230769
0,0,0,0,49738,209954.166666667
0,0,0,0,85637,160001
0,0,0,0,45315,224167.625
0,0,0,0,61951,180762.764705882
0,0,0,0,29742,207561.714285714
0,0,0,0,17543,246068.113207547
0,0,0,0,59102,211165.67822736
0,0,0,0,68003,
0,0,0,0,70721,152921.222222222
0,0,0,0,72846,259250
0,0,0,0,73701,213315.5
0,0,0,0,60616,366897.379310345
0,0,0,0,43235,246566.180851064
0,0,0,0,35555,179522.142857143
1,1,1,1,60638,194320
0,0,0,0,50322,193978.817910448
0,0,0,0,93620,205413.573770492
0,0,0,0,71419,254913
0,0,0,0,38240,148510
0,0,0,0,78639,202086.235294118
0,0,0,0,21157,271427.451559934
0,0,0,0,37140,227156
0,0,0,0,32040,207420.466666667
0,0,0,0,50647,264585.1
0,0,0,0,69153,
0,0,0,0,72651,
0,0,0,0,70549,212342.25
0,0,0,0,18326,180185.352941176
0,0,0,0,75449,166395.5
0,0,0,0,23027,174773
1,1,1,0,37701,166666
0,0,0,0,38028,259463.21875
0,0,0,0,36010,157102
0,0,0,0,37328,248646
0,0,0,0,72082,150000
1,1,1,0,60189,308000
0,0,0,0,48165,263792.285714286
0,0,0,0,19713,206260.639658849
0,0,0,0,18854,184757.5
0,0,0,0,71671,225836
0,0,0,0,95917,266603.8
0,0,0,0,91750,485150.368421053
0,0,0,0,06524,266976.620689655
0,0,0,0,80920,279442.117647059
0,0,0,0,17026,176005.5
0,0,0,0,22711,216015
0,0,0,0,52151,221726.2
0,0,0,0,20876,325941.78440367
0,0,0,0,50249,160550
0,0,0,0,94553,451572.273631841
0,0,0,0,50544,154886
0,0,0,0,85051,201235.418478261
0,0,0,0,37726,167500
0,0,0,0,62465,169891
0,1,0,0,85143,178571
0,0,0,0,32626,187556.68
1,1,1,0,85375,240562
0,0,0,0,17857,190234.333333333
0,0,0,0,49080,204212.741573034
0,0,0,0,60070,275372.862068966
0,0,0,0,78752,221998.6
0,0,0,0,90066,428362.588235294
0,0,0,0,76067,190562.869565217
0,0,0,0,17325,204108.3
0,0,0,0,61348,168518.461538462
0,0,0,0,23324,193809.902857143
0,0,0,0,23856,152735.333333333
0,0,0,0,44146,188907.347826087
0,0,0,0,03281,227543.150442478
0,0,0,0,18822,157102
0,0,0,0,03452,183307.166666667
0,0,0,0,54409,160001
0,0,0,0,60305,449719.65625
0,0,0,0,17050,240618.2
0,0,0,0,86409,186934.153846154
0,0,0,0,33166,316768
0,0,0,0,60408,176704.452380952
0,0,0,0,95961,250350.106060606
0,0,0,0,52224,193814.25
0,0,0,0,35046,174023.916666667
0,0,0,0,61730,
0,0,0,0,34473,170593.263565891
1,1,0,0,20619,176641
0,0,0,0,44233,259036
0,0,0,0,54304,179249.925233645
0,0,0,0,85324,204187.705882353
0,0,0,0,29482,
0,0,0,0,75840,208773.181818182
0,0,0,0,15445,196377
0,0,0,0,68510,
0,0,0,0,80224,356567.8
0,0,0,0,92706,448898.535211268
0,0,0,0,62037,196377
0,0,0,0,35761,195256.078431373
0,0,0,0,54423,220079.80952381
0,0,0,0,37374,259381.833333333
0,0,0,0,37806,182701.76
0,0,0,0,49201,195179.623809524
0,0,0,0,97121,299369.5
0,0,0,0,32579,218879.695652174
1,1,1,0,03051,232750
0,0,0,0,87016,255642.6
0,0,0,0,29909,266286.270742358
0,0,0,0,04660,309838.5
0,0,0,0,91001,435371.380952381
0,0,0,0,16342,153174
0,0,0,0,06907,427903.710526316
0,0,0,0,92021,410933.242857143
0,0,0,0,22831,154750
0,0,0,0,74020,180946.928571429
0,0,0,0,29576,241373.279475983
0,0,0,0,21811,227768.366754617
0,0,0,0,20688,233588
0,0,0,0,54982,201829.307692308
0,0,0,0,50116,232000
0,0,0,0,48634,173698
0,0,0,0,44514,217150.612244898
0,0,0,0,45121,188500.818181818
0,0,0,0,80503,360224
0,0,0,0,17777,194108.428571429
0,0,0,0,88316,228282
0,0,0,0,60422,233074.852941176
0,0,0,0,59844,260769.5
0,0,0,0,24263,166699
0,0,0,0,81136,200305
0,0,0,0,16830,260000
0,0,0,0,43001,221824.25
0,0,0,0,54512,203418.75
0,0,0,0,92110,407553.2
0,0,0,0,15480,198921
0,0,0,0,29838,257025
1,1,1,1,50009,189905
0,0,0,0,75229,321657.346938776
0,0,0,0,78231,258531.307692308
0,0,0,0,90505,490371.55
0,0,0,0,20667,218803
0,0,0,0,76209,205886.06185567
1,1,1,1,20144,400000
0,0,0,0,81007,221382.717948718
0,0,0,0,72031,189933.4
0,0,0,0,03244,193742.731707317
0,1,0,0,45102,172851
0,0,0,0,60513,213964.218543046
0,0,0,0,95405,411172.754385965
0,0,0,0,32837,229674.875
0,0,0,0,49330,184621.5
1,1,1,1,72712,398500
0,0,0,0,76504,181263.523809524
1,1,1,1,23669,176739
0,0,0,0,53007,185470
0,0,0,0,43130,200160.554794521
0,0,0,0,33770,212001.094017094
0,0,0,0,79109,185297.219626168
0,0,0,0,94030,347537.5
0,0,0,0,32448,184460.454545455
0,0,0,0,44425,206324.5625
0,0,0,0,24352,195795.5
0,0,0,0,16901,217255
0,0,0,0,35147,180507.76
0,0,0,0,52325,245908.333333333
1,1,0,0,19701,172713
0,0,0,0,54977,229090.6
0,0,0,0,62611,225000
0,0,0,0,85225,234706.763602251
0,0,0,0,78526,182105.547169811
0,0,0,0,06280,189824
0,0,0,0,75941,192400
0,0,0,0,44840,212999.5
0,0,0,0,29583,191505.5
0,0,0,0,04046,271844.206349206
0,0,0,0,21545,191026.333333333
0,0,0,0,33067,341479.008695652
0,0,0,0,90212,500000
0,0,0,0,24445,175522
0,0,0,0,20170,359817.787330317
0,0,0,0,97707,194135.25
0,0,0,0,24348,191844
0,0,0,0,18923,308333.333333333
0,0,0,0,54205,241898.8
0,0,0,0,23150,193632.590909091
0,0,0,0,93940,475812.8125
0,0,0,0,37381,200810.96
0,0,0,0,75233,235149.9
0,0,0,0,49287,222548.454545455
0,0,0,0,37880,206702.5
0,0,0,0,23123,177803.125
0,0,0,0,21536,207569.5625
0,0,0,0,75240,303414.75
0,0,0,0,85388,232048.697802198
0,0,0,0,78258,270495.763975155
0,0,0,0,52356,291268.166666667
0,0,0,0,85924,256486
0,0,0,0,93241,195728.5
0,0,0,0,75932,220000
0,0,0,0,29851,172007.111111111
0,0,0,0,72058,210872.357723577
0,0,0,0,15537,204000
0,0,0,0,22969,231489.533333333
0,0,0,0,32421,181583.5
0,0,0,0,36619,188014
0,0,0,0,95361,274153.943181818
0,0,0,0,44833,213331.4
0,0,0,0,29323,209251.066666667
0,0,0,0,71078,232374.15
0,0,0,0,06420,251818.085714286
0,0,0,0,49454,187070.916666667
0,0,0,0,77086,175983.684210526
0,0,0,0,33014,282335.724137931
0,0,0,0,68462,
0,0,0,0,93933,417276.272727273
0,0,0,0,54904,219755.837696335
0,0,0,0,18222,190407.526315789
0,0,0,0,21903,224405.064935065
0,0,0,0,43113,207610.573770492
0,0,0,0,48726,175193.714285714
0,0,0,0,23664,231044.369863014
0,0,0,0,76527,213608.272727273
0,0,0,0,54531,234300
0,0,0,0,62628,184000
1,1,1,0,60119,308000
0,0,0,0,95987,245621.052631579
0,0,0,0,52411,249314.728571429
0,0,0,0,29369,196043.886597938
0,0,0,0,22923,247617.470588235
0,0,0,0,73858,184367
0,0,0,0,71032,194770.666666667
0,0,0,0,29464,377843.4
0,0,0,0,19150,185635.714285714
0,0,0,0,72012,209808.4375
0,0,0,0,37914,200188.181818182
0,0,0,0,22482,253901.428571429
0,0,0,0,60530,205340.666666667
0,0,0,0,87104,252832.184466019
0,0,0,0,53024,273576.418478261
0,0,0,0,04772,163002
0,0,0,0,35673,176260.933333333
0,0,0,0,23169,176652.25
0,0,0,0,44406,215513.786885246
0,0,0,0,33180,400200.5
0,1,0,0,74020,244810
0,0,0,0,32814,552100
0,0,0,0,74132,226565.48
0,0,0,0,78212,246298.515151515
0,0,0,0,54210,400000
0,0,0,0,37938,215091.772727273
0,0,0,0,93955,393559.414285714
0,0,0,0,24450,232810.53125
0,0,0,0,52330,157102
0,0,0,0,54962,205647.888888889
0,0,0,0,50028,392000
0,0,0,0,04680,156000
0,0,0,0,92612,414368.166666667
0,0,0,0,95307,253026.948529412
1,1,1,1,23666,196693
0,0,0,0,24283,161600
0,0,0,0,21550,229740.790697674
0,0,0,0,53705,295884.536764706
0,0,0,0,79106,185202
0,0,0,0,20165,358113.084269663
0,0,0,0,81008,218393.909090909
0,0,0,0,29448,268253.2
0,0,0,0,80701,226099.666666667
0,0,0,0,43203,254200
0,0,0,0,60620,177248.182481752
0,0,0,0,62899,211140.666666667
0,0,0,0,78102,181718.0625
0,0,0,0,43971,165938
0,0,0,0,48436,194466.934782609
